Parent,Total Testfiles,Total Deleted Testfiles,Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_False Detected Testfiles Line No,Algorithm_FAST++_False Detected Testfiles,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST++_Optimal execution time,Algorithm_FAST++_Optimal preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_False Detected Testfiles Line No,Algorithm_FAST-all_False Detected Testfiles,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-all_Optimal execution time,Algorithm_FAST-all_Optimal preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_False Detected Testfiles Line No,Algorithm_FAST-CS_False Detected Testfiles,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-CS_Optimal execution time,Algorithm_FAST-CS_Optimal preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_False Detected Testfiles Line No,Algorithm_FAST-pw_False Detected Testfiles,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time,Algorithm_FAST-pw_Optimal execution time,Algorithm_FAST-pw_Optimal preparation time
324363816774a1f9bca998950081130be6756611,163,1,['src/test/java/org/apache/commons/lang3/concurrent/locks/LocksTest.java'],162,92,1,0,[25],['./src/test/java/org/apache/commons/lang3/concurrent/locks/LocksTest.java'],[],"[64, 1, 130, 160, 68, 161, 14, 79, 143, 156, 58, 124, 62]","['./src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java', './src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java', './src/test/java/org/apache/commons/lang3/ClassUtilsTest.java', './src/test/java/org/apache/commons/lang3/SystemUtilsTest.java', './src/test/java/org/apache/commons/lang3/time/FastTimeZoneTest.java', './src/test/java/org/apache/commons/lang3/ArrayUtilsRemoveMultipleTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableBooleanTest.java', './src/test/java/org/apache/commons/lang3/time/FastDatePrinterTimeZonesTest.java', './src/test/java/org/apache/commons/lang3/ClassPathUtilsTest.java', './src/test/java/org/apache/commons/lang3/EnumUtilsTest.java', './src/test/java/org/apache/commons/lang3/text/CompositeFormatTest.java', './src/test/java/org/apache/commons/lang3/ArchUtilsTest.java', './src/test/java/org/apache/commons/lang3/time/FastDateParser_MoreOrLessTest.java']",9,1.7231776149992584,11.113091825999618,0.22182419799992203,0.027101204999780748,1,0,[25],['./src/test/java/org/apache/commons/lang3/concurrent/locks/LocksTest.java'],[],"[97, 130, 162, 74, 75, 140, 112, 115, 150, 90, 123, 61, 126]","['./src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java', './src/test/java/org/apache/commons/lang3/ClassUtilsTest.java', './src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java', './src/test/java/org/apache/commons/lang3/time/DateUtilsRoundingTest.java', './src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java', './src/test/java/org/apache/commons/lang3/AnnotationUtilsTest.java', './src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java', './src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java', './src/test/java/org/apache/commons/lang3/StreamsTest.java', './src/test/java/org/apache/commons/lang3/stream/StreamsTest.java', './src/test/java/org/apache/commons/lang3/ArrayUtilsInsertTest.java', './src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java', './src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java']",1,1.1405847829992126,200.87588006899932,4.06049110999993,0.024807280999993964,1,0,[25],['./src/test/java/org/apache/commons/lang3/concurrent/locks/LocksTest.java'],[],"[99, 71, 40, 9, 11, 107, 81, 87, 122, 27, 156, 125, 158]","['./src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeWithAnnotationTest.java', './src/test/java/org/apache/commons/lang3/time/DateUtilsTest.java', './src/test/java/org/apache/commons/lang3/concurrent/CircuitBreakingExceptionTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableLongTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableObjectTest.java', './src/test/java/org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/math/IEEE754rUtilsTest.java', './src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java', './src/test/java/org/apache/commons/lang3/RegExUtilsTest.java', './src/test/java/org/apache/commons/lang3/concurrent/ThresholdCircuitBreakerTest.java', './src/test/java/org/apache/commons/lang3/EnumUtilsTest.java', './src/test/java/org/apache/commons/lang3/StringUtilsIsTest.java', './src/test/java/org/apache/commons/lang3/StringUtilsTrimStripTest.java']",13,0.08238008899661509,11.158013152999047,0.22690670799966028,0.0016089880000436096,0,1,[],[],[],[],[],0,2.123007750998113,202.2551996700031,0,0
e329c3556ce0b4a87568f3783adc193719670560,53,4,"['src/test/org/apache/commons/lang/functor/TestExecutorUtils.java', 'src/test/org/apache/commons/lang/functor/TestPredicateUtils.java', 'src/test/org/apache/commons/lang/functor/TestFactoryUtils.java', 'src/test/org/apache/commons/lang/functor/TestTransformerUtils.java']",49,92,2,2,"[8, 10]","['./src/test/org/apache/commons/lang/functor/TestPredicateUtils.java', './src/test/org/apache/commons/lang/functor/TestTransformerUtils.java']","['./src/test/org/apache/commons/lang/functor/TestExecutorUtils.java', './src/test/org/apache/commons/lang/functor/TestFactoryUtils.java']","[21, 35, 13]","['./src/test/org/apache/commons/lang/math/FractionTest.java', './src/test/org/apache/commons/lang/BooleanUtilsTest.java', './src/test/org/apache/commons/lang/time/CalendarUtilsTest.java']",1,0.21103537100498215,4.342370114001824,0.08744397399914305,0.0029143700003260165,2,2,"[9, 8]","['./src/test/org/apache/commons/lang/functor/TestExecutorUtils.java', './src/test/org/apache/commons/lang/functor/TestPredicateUtils.java']","['./src/test/org/apache/commons/lang/functor/TestFactoryUtils.java', './src/test/org/apache/commons/lang/functor/TestTransformerUtils.java']","[17, 18, 28]","['./src/test/org/apache/commons/lang/math/LongRangeTest.java', './src/test/org/apache/commons/lang/math/IntRangeTest.java', './src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java']",5,0.03422944499834557,83.47063914399769,1.691553231999933,0.0009312570000474807,2,2,"[11, 10]","['./src/test/org/apache/commons/lang/functor/TestFactoryUtils.java', './src/test/org/apache/commons/lang/functor/TestTransformerUtils.java']","['./src/test/org/apache/commons/lang/functor/TestExecutorUtils.java', './src/test/org/apache/commons/lang/functor/TestPredicateUtils.java']","[25, 19, 29]","['./src/test/org/apache/commons/lang/builder/DefaultToStringStyleTest.java', './src/test/org/apache/commons/lang/math/FloatRangeTest.java', './src/test/org/apache/commons/lang/builder/EqualsBuilderTest.java']",7,0.03272362299685483,4.3103054459988925,0.08409775800009811,0.0005687670000042999,0,4,[],[],[],[],[],0,0.21198685099989234,83.17790022600184,0,0
b30be60a81a14921b3c6bca9689f4886693f1bcd,155,1,['src/test/java/org/apache/commons/lang3/concurrent/DaemonThreadFactoryTest.java'],154,92,1,0,[31],['./src/test/java/org/apache/commons/lang3/concurrent/DaemonThreadFactoryTest.java'],[],"[2, 99, 37, 41, 108, 77, 155, 82, 23, 25, 59, 60]","['./src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java', './src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java', './src/test/java/org/apache/commons/lang3/concurrent/AtomicSafeInitializerTest.java', './src/test/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaperTest.java', './src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java', './src/test/java/org/apache/commons/lang3/math/FractionTest.java', './src/test/java/org/apache/commons/lang3/RandomUtilsTest.java', './src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java', './src/test/java/org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java', './src/test/java/org/apache/commons/lang3/concurrent/MultiBackgroundInitializerTest.java', './src/test/java/org/apache/commons/lang3/time/StopWatchTest.java', './src/test/java/org/apache/commons/lang3/time/FastDateParserSDFTest.java']",12,1.4399943869993876,10.606066390000251,0.20818420800014792,0.04066050799974619,0,1,[],[],[],[],[],0,1.102475343999231,191.8821482030021,0,0,0,1,[],[],[],[],[],0,0.08274434900067718,10.662584525000966,0,0,0,1,[],[],[],[],[],0,2.1596725979993607,194.591925195999,0,0
716f140d46c1737ca1c6b22a1db10fe041fbf810,144,1,['src/test/java/org/apache/commons/lang3/XMLCharacterTest.java'],143,92,1,0,[116],['./src/test/java/org/apache/commons/lang3/XMLCharacterTest.java'],[],"[69, 72, 73, 106, 43, 75, 21, 85, 27, 94, 127]","['./src/test/java/org/apache/commons/lang3/math/IEEE754rUtilsTest.java', './src/test/java/org/apache/commons/lang3/tuple/MutablePairTest.java', './src/test/java/org/apache/commons/lang3/tuple/PairTest.java', './src/test/java/org/apache/commons/lang3/StringUtilsEmptyBlankTest.java', './src/test/java/org/apache/commons/lang3/text/StrLookupTest.java', './src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java', './src/test/java/org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java', './src/test/java/org/apache/commons/lang3/builder/SimpleToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java', './src/test/java/org/apache/commons/lang3/builder/ToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java']",1,1.5569510889990852,9.944248521002919,0.19961638800032233,0.02380256600008579,1,0,[116],['./src/test/java/org/apache/commons/lang3/XMLCharacterTest.java'],[],"[39, 137, 140, 46, 111, 16, 144, 90, 123, 29, 94]","['./src/test/java/org/apache/commons/lang3/text/translate/UnicodeUnescaperTest.java', './src/test/java/org/apache/commons/lang3/EnumUtilsTest.java', './src/test/java/org/apache/commons/lang3/JavaVersionTest.java', './src/test/java/org/apache/commons/lang3/text/StrSubstitutorTest.java', './src/test/java/org/apache/commons/lang3/BitFieldTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableIntTest.java', './src/test/java/org/apache/commons/lang3/RandomUtilsTest.java', './src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeTest.java', './src/test/java/org/apache/commons/lang3/HashSetvBitSetTest.java', './src/test/java/org/apache/commons/lang3/concurrent/LazyInitializerTest.java', './src/test/java/org/apache/commons/lang3/builder/ToStringStyleTest.java']",6,0.1209938100009822,178.39683928400245,3.5918062159998954,0.0015934200000629062,1,0,[116],['./src/test/java/org/apache/commons/lang3/XMLCharacterTest.java'],[],"[2, 68, 8, 44, 76, 15, 82, 120, 28, 62, 127]","['./src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java', './src/test/java/org/apache/commons/lang3/time/FastDatePrinterTest.java', './src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java', './src/test/java/org/apache/commons/lang3/text/StrBuilderAppendInsertTest.java', './src/test/java/org/apache/commons/lang3/tuple/ImmutableTripleTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableByteTest.java', './src/test/java/org/apache/commons/lang3/builder/DiffTest.java', './src/test/java/org/apache/commons/lang3/CharSetTest.java', './src/test/java/org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java', './src/test/java/org/apache/commons/lang3/time/DateUtilsRoundingTest.java', './src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java']",22,0.07442249900032039,9.881987847998971,0.19652130699978443,0.0016056740005296888,0,1,[],[],[],[],[],0,1.8146497070019905,179.54410077299963,0,0
5df3e1aad76a65c6e437e1f6c441601039742368,95,3,"['src/test/org/apache/commons/lang/enum/EnumTest.java', 'src/test/org/apache/commons/lang/enum/ValuedEnumTest.java', 'src/test/org/apache/commons/lang/enum/EnumUtilsTest.java']",92,92,1,2,[14],['./src/test/org/apache/commons/lang/enum/ValuedEnumTest.java'],"['./src/test/org/apache/commons/lang/enum/EnumTest.java', './src/test/org/apache/commons/lang/enum/EnumUtilsTest.java']","[70, 10, 11, 13, 45, 86, 88]","['./src/test/org/apache/commons/lang/UnhandledExceptionTest.java', './src/test/org/apache/commons/lang/mutable/MutableDoubleTest.java', './src/test/org/apache/commons/lang/mutable/MutableBooleanTest.java', './src/test/org/apache/commons/lang/mutable/MutableIntTest.java', './src/test/org/apache/commons/lang/enums/EnumEqualsTest.java', './src/test/org/apache/commons/lang/NumberRangeTest.java', './src/test/org/apache/commons/lang/NullArgumentExceptionTest.java']",1,0.6768699440026467,7.079421025000556,0.14006066799993278,0.006044983999345277,1,2,[14],['./src/test/org/apache/commons/lang/enum/ValuedEnumTest.java'],"['./src/test/org/apache/commons/lang/enum/EnumTest.java', './src/test/org/apache/commons/lang/enum/EnumUtilsTest.java']","[1, 70, 9, 18, 84, 87, 90]","['./src/pending/DateFormatterTest.java', './src/test/org/apache/commons/lang/UnhandledExceptionTest.java', './src/test/org/apache/commons/lang/mutable/MutableFloatTest.java', './src/test/org/apache/commons/lang/text/StrBuilderAppendInsertTest.java', './src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/SerializationUtilsTest.java', './src/test/org/apache/commons/lang/LocaleUtilsTest.java']",1,0.057206862009479664,122.38396300999557,2.4358828969998285,0.0010776919989439193,1,2,[14],['./src/test/org/apache/commons/lang/enum/ValuedEnumTest.java'],"['./src/test/org/apache/commons/lang/enum/EnumTest.java', './src/test/org/apache/commons/lang/enum/EnumUtilsTest.java']","[69, 8, 41, 75, 43, 77, 49]","['./src/test/org/apache/commons/lang/ArrayUtilsTest.java', './src/test/org/apache/commons/lang/mutable/MutableObjectTest.java', './src/test/org/apache/commons/lang/math/NumberUtilsTest.java', './src/test/org/apache/commons/lang/StringUtilsTest.java', './src/test/org/apache/commons/lang/enums/ValuedEnumTest.java', './src/test/org/apache/commons/lang/CharEncodingTest.java', './src/test/org/apache/commons/lang/builder/DefaultToStringStyleTest.java']",1,0.05324770600236661,7.015884453999206,0.14875420500084147,0.0012046000001646462,0,3,[],[],[],[],[],0,0.4466242560019964,122.68254758800504,0,0
cba79c706bdb523861fd3a07a63fc9fef0b631ce,95,1,['src/test/org/apache/commons/lang/NumberUtilsTest.java'],94,92,1,0,[94],['./src/test/org/apache/commons/lang/NumberUtilsTest.java'],[],"[72, 15, 16, 79, 18, 19, 24]","['./src/test/org/apache/commons/lang/StringUtilsEqualsIndexOfTest.java', './src/test/org/apache/commons/lang/exception/NestableErrorTest.java', './src/test/org/apache/commons/lang/exception/AbstractNestableTest.java', './src/test/org/apache/commons/lang/IllegalClassExceptionTest.java', './src/test/org/apache/commons/lang/exception/NestableRuntimeExceptionTest.java', './src/test/org/apache/commons/lang/exception/NestableExceptionTest.java', './src/test/org/apache/commons/lang/text/ExtendedMessageFormatTest.java']",25,0.6244190609991165,7.348905133998414,0.1511882989998412,0.014526447999742231,1,0,[94],['./src/test/org/apache/commons/lang/NumberUtilsTest.java'],[],"[64, 41, 78, 15, 80, 56, 58]","['./src/test/org/apache/commons/lang/BitFieldTest.java', './src/test/org/apache/commons/lang/math/AbstractRangeTest.java', './src/test/org/apache/commons/lang/ValidateTest.java', './src/test/org/apache/commons/lang/exception/NestableErrorTest.java', './src/test/org/apache/commons/lang/CharRangeTest.java', './src/test/org/apache/commons/lang/builder/ToStringStyleTest.java', './src/test/org/apache/commons/lang/builder/CompareToBuilderTest.java']",11,0.061237928998252755,125.73050419299989,2.5178479309997783,0.0011344580002514704,1,0,[94],['./src/test/org/apache/commons/lang/NumberUtilsTest.java'],[],"[32, 66, 35, 69, 76, 78, 61]","['./src/test/org/apache/commons/lang/time/DateFormatUtilsTest.java', './src/test/org/apache/commons/lang/CharSetUtilsTest.java', './src/test/org/apache/commons/lang/math/IEEE754rUtilsTest.java', './src/test/org/apache/commons/lang/UnhandledExceptionTest.java', './src/test/org/apache/commons/lang/CharEncodingTest.java', './src/test/org/apache/commons/lang/ValidateTest.java', './src/test/org/apache/commons/lang/BooleanUtilsTest.java']",5,0.05707813900016845,7.331030436000674,0.14670700200031206,0.0012051509997945686,1,0,[94],['./src/test/org/apache/commons/lang/NumberUtilsTest.java'],[],"[65, 50, 85, 91, 92, 93, 95]","['./src/test/org/apache/commons/lang/ClassUtilsTest.java', './src/test/org/apache/commons/lang/builder/ToStringBuilderTest.java', './src/test/org/apache/commons/lang/NumberRangeTest.java', './src/test/org/apache/commons/lang/CharUtilsPerfTest.java', './src/test/org/apache/commons/lang/SystemUtilsTest.java', './src/test/org/apache/commons/lang/IncompleteArgumentExceptionTest.java', './src/test/org/apache/commons/lang/RandomStringUtilsTest.java']",1,0.4489512959999047,125.78338729399911,2.5368849520000367,0.008544273000097746
5cab6528eae28321fcd7bea44e83bd46e91fac63,17,1,['src/test/org/apache/commons/lang/HashCodeBuilderTest.java'],16,92,1,0,[8],['./src/test/org/apache/commons/lang/HashCodeBuilderTest.java'],[],[3],['./src/test/org/apache/commons/lang/enum/EnumUtilsTest.java'],17,0.022559863997230423,2.623242489999029,0.053426364999722864,0.0007323449999603326,1,0,[8],['./src/test/org/apache/commons/lang/HashCodeBuilderTest.java'],[],[2],['./src/test/org/apache/commons/lang/enum/EnumTest.java'],6,0.015313086999412917,24.452939147000507,0.48853873100051715,0.00027405499986343784,1,0,[8],['./src/test/org/apache/commons/lang/HashCodeBuilderTest.java'],[],[12],['./src/test/org/apache/commons/lang/StringUtilsTrimEmptyTest.java'],5,0.01686053900175466,2.6206231120040684,0.05258845100070175,0.00026092999996762956,0,1,[],[],[],[],[],0,0.04519897000773199,24.43541699099933,0,0
7f5ffc6036d4b2199af5b2d655691bc0af4478ee,95,2,"['src/test/org/apache/commons/lang/text/MessageFormatExtensionTest.java', 'src/test/org/apache/commons/lang/text/AbstractMessageFormatTest.java']",93,92,1,1,[21],['./src/test/org/apache/commons/lang/text/MessageFormatExtensionTest.java'],['./src/test/org/apache/commons/lang/text/AbstractMessageFormatTest.java'],"[66, 69, 70, 73, 84, 89, 29]","['./src/test/org/apache/commons/lang/ClassUtilsTest.java', './src/test/org/apache/commons/lang/ArrayUtilsTest.java', './src/test/org/apache/commons/lang/UnhandledExceptionTest.java', './src/test/org/apache/commons/lang/StringUtilsEqualsIndexOfTest.java', './src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/CharUtilsTest.java', './src/test/org/apache/commons/lang/time/FastDateFormatTest.java']",3,0.5936125039934268,6.857268763997126,0.13683274299910408,0.01455800499934412,2,0,"[21, 23]","['./src/test/org/apache/commons/lang/text/MessageFormatExtensionTest.java', './src/test/org/apache/commons/lang/text/AbstractMessageFormatTest.java']",[],"[64, 1, 2, 27, 28, 30]","['./src/test/org/apache/commons/lang/ObjectUtilsTest.java', './src/pending/DateFormatterTest.java', './src/pending/CalendarUtilsTest.java', './src/test/org/apache/commons/lang/time/DurationFormatUtilsTest.java', './src/test/org/apache/commons/lang/time/DateUtilsTest.java', './src/test/org/apache/commons/lang/time/DateFormatUtilsTest.java']",45,0.0571246700019401,120.4450927090038,2.390733783999167,0.0011626020004769089,1,1,[23],['./src/test/org/apache/commons/lang/text/AbstractMessageFormatTest.java'],['./src/test/org/apache/commons/lang/text/MessageFormatExtensionTest.java'],"[16, 81, 84, 88, 90, 61, 30]","['./src/test/org/apache/commons/lang/text/StrMatcherTest.java', './src/test/org/apache/commons/lang/CharRangeTest.java', './src/test/org/apache/commons/lang/WordUtilsTest.java', './src/test/org/apache/commons/lang/NullArgumentExceptionTest.java', './src/test/org/apache/commons/lang/LocaleUtilsTest.java', './src/test/org/apache/commons/lang/NotImplementedExceptionTest.java', './src/test/org/apache/commons/lang/time/DateFormatUtilsTest.java']",2,0.05396601800021017,6.9167085610042705,0.14080916900093143,0.0011103840006398968,0,2,[],[],[],[],[],0,0.5837697870010743,121.57989616800114,0,0
ca2e59c513edc2a8b30ff62595e01f8dff79f0d2,153,1,['src/test/java/org/apache/commons/lang3/test/SystemDefaultsSwitchTest.java'],152,92,1,0,[84],['./src/test/java/org/apache/commons/lang3/test/SystemDefaultsSwitchTest.java'],[],"[32, 96, 66, 35, 3, 132, 40, 104, 139, 108, 53, 24]","['./src/test/java/org/apache/commons/lang3/concurrent/AbstractConcurrentInitializerTest.java', './src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderConcurrencyTest.java', './src/test/java/org/apache/commons/lang3/time/FastDateFormatTest.java', './src/test/java/org/apache/commons/lang3/concurrent/ConstantInitializerTest.java', './src/test/java/org/apache/commons/lang3/reflect/InheritanceUtilsTest.java', './src/test/java/org/apache/commons/lang3/HashSetvBitSetTest.java', './src/test/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaperTest.java', './src/test/java/org/apache/commons/lang3/builder/ToStringStyleConcurrencyTest.java', './src/test/java/org/apache/commons/lang3/CharEncodingTest.java', './src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java', './src/test/java/org/apache/commons/lang3/text/CompositeFormatTest.java', './src/test/java/org/apache/commons/lang3/concurrent/ThresholdCircuitBreakerTest.java']",2,1.5253574919995572,10.606761950000191,0.2145053920000919,0.028156335999938165,0,1,[],[],[],[],[],0,0.9629590930012455,192.24455045499985,0,0,1,0,[84],['./src/test/java/org/apache/commons/lang3/test/SystemDefaultsSwitchTest.java'],[],"[32, 3, 69, 11, 43, 46, 81, 117, 54, 87, 120, 31]","['./src/test/java/org/apache/commons/lang3/concurrent/AbstractConcurrentInitializerTest.java', './src/test/java/org/apache/commons/lang3/reflect/InheritanceUtilsTest.java', './src/test/java/org/apache/commons/lang3/time/FastDateParserTest.java', './src/test/java/org/apache/commons/lang3/mutable/MutableObjectTest.java', './src/test/java/org/apache/commons/lang3/text/translate/UnicodeUnescaperTest.java', './src/test/java/org/apache/commons/lang3/text/translate/LookupTranslatorTest.java', './src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java', './src/test/java/org/apache/commons/lang3/ArrayUtilsInsertTest.java', './src/test/java/org/apache/commons/lang3/text/StrTokenizerTest.java', './src/test/java/org/apache/commons/lang3/builder/DefaultToStringStyleTest.java', './src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java', './src/test/java/org/apache/commons/lang3/concurrent/LazyInitializerTest.java']",14,0.08054053100045167,10.677138780999599,0.21396885299998303,0.001651559999913843,0,1,[],[],[],[],[],0,2.0992080500003567,193.61055172199974,0,0
13bd2d388e29e99fb98f613ea90dbeed79500702,93,4,"['src/test/org/apache/commons/lang/exception/NestableRuntimeExceptionTest.java', 'src/test/org/apache/commons/lang/exception/NestableExceptionTest.java', 'src/test/org/apache/commons/lang/exception/NestableDelegateTest.java', 'src/test/org/apache/commons/lang/exception/AbstractNestableTest.java']",89,92,1,3,[16],['./src/test/org/apache/commons/lang/exception/AbstractNestableTest.java'],"['./src/test/org/apache/commons/lang/exception/NestableRuntimeExceptionTest.java', './src/test/org/apache/commons/lang/exception/NestableExceptionTest.java', './src/test/org/apache/commons/lang/exception/NestableDelegateTest.java']","[67, 68, 72, 81, 52, 27, 61]","['./src/test/org/apache/commons/lang/ArrayUtilsRemoveTest.java', './src/test/org/apache/commons/lang/ArrayUtilsTest.java', './src/test/org/apache/commons/lang/StringUtilsEqualsIndexOfTest.java', './src/test/org/apache/commons/lang/ArrayUtilsAddTest.java', './src/test/org/apache/commons/lang/builder/EqualsBuilderTest.java', './src/test/org/apache/commons/lang/text/StrBuilderTest.java', './src/test/org/apache/commons/lang/BooleanUtilsTest.java']",1,0.620877360997838,7.149006590998852,0.14927993099991,0.020740936999573023,2,2,"[14, 16]","['./src/test/org/apache/commons/lang/exception/NestableDelegateTest.java', './src/test/org/apache/commons/lang/exception/AbstractNestableTest.java']","['./src/test/org/apache/commons/lang/exception/NestableRuntimeExceptionTest.java', './src/test/org/apache/commons/lang/exception/NestableExceptionTest.java']","[65, 1, 8, 73, 77, 30]","['./src/test/org/apache/commons/lang/ClassUtilsTest.java', './src/pending/DateFormatterTest.java', './src/test/org/apache/commons/lang/mutable/MutableObjectTest.java', './src/test/org/apache/commons/lang/StringEscapeUtilsTest.java', './src/test/org/apache/commons/lang/StringUtilsTrimEmptyTest.java', './src/test/org/apache/commons/lang/time/DateUtilsTest.java']",41,0.058666862998506986,123.19611397600056,2.4754522299999735,0.0011547269996299292,2,2,"[19, 16]","['./src/test/org/apache/commons/lang/exception/NestableExceptionTest.java', './src/test/org/apache/commons/lang/exception/AbstractNestableTest.java']","['./src/test/org/apache/commons/lang/exception/NestableRuntimeExceptionTest.java', './src/test/org/apache/commons/lang/exception/NestableDelegateTest.java']","[65, 68, 10, 46, 49, 54]","['./src/test/org/apache/commons/lang/ClassUtilsTest.java', './src/test/org/apache/commons/lang/ArrayUtilsTest.java', './src/test/org/apache/commons/lang/mutable/MutableDoubleTest.java', './src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java', './src/test/org/apache/commons/lang/builder/HashCodeBuilderTest.java', './src/test/org/apache/commons/lang/builder/MultiLineToStringStyleTest.java']",16,0.05445840600259544,7.183051691999935,0.14478937299963945,0.0010588270001790079,0,4,[],[],[],[],[],0,0.43422050500021214,123.45960811299938,0,0
