Parent,Total Testfiles,Total Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time
8c5fd6956dc406abaf57260275d5c5762bf4ed0b,742,1,741,99,0,1,[],[],[],0,19.174245399002757,15.591398538002977,0,1,[],[],[],0,0.5930283010020503,322.6941794370032,1,0,[487],['./pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTAnnotationTest.java'],[],10,0.5671261600055004,20.6508383189921,0,1,[],[],[],0,41.12061558001187,401.345476587996
cc57b9d4c0735e48f48b05557c88d1a38215408b,293,1,292,99,0,1,[],[],[],0,2.206796986007248,5.165119330013113,0,1,[],[],[],0,0.5141633819948765,118.35097018101078,0,1,[],[],[],0,0.11341314799210522,6.1043480259831995,0,1,[],[],[],0,3.058479310995608,119.87008821401832
7db6f3809c07c93729a8183cf80c19a9643d0837,769,2,767,99,0,2,[],[],[],0,10.740541097999085,9.098364751007466,1,1,[610],['./pmd-core/src/test/java/net/sourceforge/pmd/properties/MethodPropertyTest.java'],['./pmd-core/src/test/java/net/sourceforge/pmd/util/TypeMapTest.java'],7,0.35254642400104785,216.8237637479906,1,1,[579],['./pmd-core/src/test/java/net/sourceforge/pmd/util/TypeMapTest.java'],['./pmd-core/src/test/java/net/sourceforge/pmd/properties/MethodPropertyTest.java'],40,0.23892895999597386,9.138253020020784,0,2,[],[],[],0,20.786631885988754,218.29123383601836
ab1b50a3f69edd0d08fd53ff09f675db673cce23,728,2,726,99,1,1,[573],['./pmd-core/src/test/java/net/sourceforge/pmd/stat/MetricTest.java'],['./pmd-core/src/test/java/net/sourceforge/pmd/stat/StatisticalRuleTest.java'],30,7.9650486090176855,8.662926313001662,0,2,[],[],[],0,0.33241280896618264,208.0935449110184,1,1,[572],['./pmd-core/src/test/java/net/sourceforge/pmd/stat/StatisticalRuleTest.java'],['./pmd-core/src/test/java/net/sourceforge/pmd/stat/MetricTest.java'],38,0.22240579300705576,8.699687244989036,0,2,[],[],[],0,18.63520655301545,209.87196216401207
d4da257dc64354b0e13956d2d9dcdbb7628ec4a8,756,2,754,99,1,1,[492],['./pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTLocalVariableDeclarationTest.java'],['./pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTFieldDeclarationTest.java'],24,13.22001726299277,12.5453432769973,0,2,[],[],[],0,0.686325926997597,327.2136315659991,0,2,[],[],[],0,0.6172183680064336,22.43642611300129,0,2,[],[],[],0,40.95087645800777,420.4003969420064
8665d850e7fe7cc630ed69ac5bb1d99a17bc8449,83,1,82,98,1,0,[57],['./pmd/regress/test/net/sourceforge/pmd/symboltable/LookupControllerTest.java'],[],21,0.1475789370306302,2.2204833849682473,0,1,[],[],[],0,0.04892300699430052,23.873318394005764,0,1,[],[],[],0,0.028743109010974877,2.218526067008497,0,1,[],[],[],0,0.356126386046526,23.245753071991203
dbf3f80853c347f2114e96aba7710b77bfc4d8ff,741,1,740,99,0,1,[],[],[],0,26.515966542992828,21.103232050994848,0,1,[],[],[],0,0.753350403985678,459.4133355500089,1,0,[662],['./pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/multifile/ApexMultifileVisitorTest.java'],[],34,0.5759153600047284,20.345323581997945,0,1,[],[],[],0,36.62190298098358,375.4795959320036
fd88c9a96a9b7c4aa19dc9aaa28a55a76852fc59,146,1,145,99,0,1,[],[],[],0,1.3868248139951902,7.438100082003075,0,1,[],[],[],0,0.3132090980107023,78.24733293400641,1,0,[102],['./pmd/regress/test/net/sourceforge/pmd/cpd/MarkTest.java'],[],49,0.12503618000482675,7.669513068991364,0,1,[],[],[],0,1.2669292200080235,83.47133461901467
db630557bac9a804b3c303be76c96169432312bd,687,1,686,99,0,1,[],[],[],0,18.143493128987757,20.555132291003247,1,0,[54],['./pmd-java8/src/test/java/net/sourceforge/pmd/lang/java/bugs/InterfaceMethodTest.java'],[],18,0.5390127540013054,287.9617034679886,0,1,[],[],[],0,0.5608098059947224,20.509506939006314,0,1,[],[],[],0,27.308859352009677,296.2850592059949
48f79c0a8ea0cec04d22d5371f82af85cb9e7120,108,6,102,94,3,3,"[70, 65, 68]","['./pmd/regress/test/net/sourceforge/pmd/cpd/CPDTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/ResultsTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/OccurrencesTest.java']","['./pmd/regress/test/net/sourceforge/pmd/cpd/TileTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/GSTTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/TokenSetsTest.java']",17,0.2609596209949814,2.4670985949996975,2,4,"[64, 70]","['./pmd/regress/test/net/sourceforge/pmd/cpd/GSTTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/CPDTest.java']","['./pmd/regress/test/net/sourceforge/pmd/cpd/TileTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/ResultsTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/TokenSetsTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/OccurrencesTest.java']",2,0.08012170899019111,31.036116256007517,2,4,"[64, 70]","['./pmd/regress/test/net/sourceforge/pmd/cpd/GSTTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/CPDTest.java']","['./pmd/regress/test/net/sourceforge/pmd/cpd/TileTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/ResultsTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/TokenSetsTest.java', './pmd/regress/test/net/sourceforge/pmd/cpd/OccurrencesTest.java']",2,0.03772469898831332,2.489639437008009,0,6,[],[],[],0,0.45691565200831974,31.55061795599613
3202136bd9798bbfb10c74245779d285f7c0fad3,754,1,753,99,0,1,[],[],[],0,6.929089100005513,8.73051408498577,0,1,[],[],[],0,0.49573931401391746,213.01649354600522,0,1,[],[],[],0,0.2518038430134766,9.26436784699763,0,1,[],[],[],0,18.386971947023994,199.84791143095936
45c8f50930abd69ca6b11c229c7571d341aedbef,678,1,677,99,1,0,[471],['./pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTMethodDeclarationTest.java'],[],29,4.219541993967141,8.185009365995938,0,1,[],[],[],0,0.43121989900100743,194.83905208702345,1,0,[471],['./pmd-java/src/test/java/net/sourceforge/pmd/lang/java/ast/ASTMethodDeclarationTest.java'],[],11,0.2074068299625651,8.157505083006981,0,1,[],[],[],0,16.237910585987265,195.35458098101662
60d028a28212be292d670253b5027824a197805b,783,2,781,99,1,1,[81],['./pmd-objectivec/src/test/java/net/sourceforge/pmd/cpd/UnicodeObjectiveCTokenizerTest.java'],['./pmd-objectivec/src/test/java/net/sourceforge/pmd/cpd/UTF8EscapesInStringLiteralObjCTokenizerTest.java'],3,6.4451266600081,9.390811948971532,0,2,[],[],[],0,0.36179826798615977,222.9676461880008,1,1,[81],['./pmd-objectivec/src/test/java/net/sourceforge/pmd/cpd/UnicodeObjectiveCTokenizerTest.java'],['./pmd-objectivec/src/test/java/net/sourceforge/pmd/cpd/UTF8EscapesInStringLiteralObjCTokenizerTest.java'],25,0.24163207899255212,9.171248704980826,0,2,[],[],[],0,21.826774084969657,223.7237291870115
90b9a04858802bc2a3361125bc2ae28c9c840ee2,279,1,278,99,0,1,[],[],[],0,1.9366933830242488,5.011982662996161,0,1,[],[],[],0,0.47776945000805426,117.87304699100059,0,1,[],[],[],0,0.09178903702559182,4.957829826991656,0,1,[],[],[],0,2.8353047499986133,118.77321190098883
5d13e397a05057a60aa5f6501c280055c3bb8e78,760,6,754,99,1,5,[524],['./pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/MethodTypeResolutionTest.java'],"['./pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/PMDASMClassLoaderTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/TypeInferenceTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/ClassTypeResolverTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/typedefinition/JavaTypeDefinitionSimpleTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/ClassTypeResolverJava8Test.java']",2,7.379338657039625,8.932515255008184,0,6,[],[],[],0,0.41777812899817945,215.55738057400595,1,5,[526],['./pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/ClassTypeResolverTest.java'],"['./pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/PMDASMClassLoaderTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/MethodTypeResolutionTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/TypeInferenceTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/typedefinition/JavaTypeDefinitionSimpleTest.java', './pmd-java/src/test/java/net/sourceforge/pmd/typeresolution/ClassTypeResolverJava8Test.java']",19,0.24575580898817861,9.140031555005407,0,6,[],[],[],0,20.699667955028417,216.21217413803242
